# Vx    Vy    w    Cx    Cy
-9.584508849588531387e-02 1.231995827831773443e-01 2.109153701174158735e-02 1.913324183511156775e+02 5.163764213338945410e+02
-1.306385244703685833e-01 2.737775670832825331e-02 2.051850673312816814e-02 1.886336213707233753e+02 5.171402435415978971e+02
-9.054972234405457565e-02 8.063125297474503517e-02 2.046137525779649635e-02 1.925237065644884069e+02 5.131954511978203755e+02
-7.621429297869221353e-02 3.574385046336310545e-02 2.041904321651933849e-02 1.849025252484145483e+02 5.148054553727108669e+02
-1.624847188718821500e-01 7.405272163991401257e-02 2.032040205395387045e-02 1.870721748983955592e+02 5.161533826564734682e+02
-1.344747063995679059e-01 1.121945100199426837e-01 1.937230201884780970e-02 1.870790836556800798e+02 5.170187062114461014e+02
-1.462349418166025428e-01 2.802466414910247117e-02 1.923093411197916366e-02 1.678806568161862174e+02 5.227161032927133419e+02
-1.723148416060609756e-01 1.584087273137277721e-02 1.876289227370698739e-02 1.566447145835277297e+02 5.284618846622403225e+02
-1.831967566878644205e-01 5.573210323634869567e-02 1.869352059139587144e-02 1.630236706287182074e+02 5.271119537876486447e+02
-1.373213056423046308e-01 2.572238789499985481e-02 1.856591550393236686e-02 1.564776817826489435e+02 5.259412202417473736e+02
-1.815669522108096512e-01 1.097292305194213797e-03 1.835561950478550516e-02 1.772396345324111735e+02 5.253297384927320763e+02
-1.577593178703402821e-01 4.124635899573549092e-03 1.847793332979258754e-02 1.871999254079731827e+02 5.210125552548022370e+02
-1.357688797703424100e-01 2.097063837986326215e-02 1.847901934103742330e-02 1.847975301412972158e+02 5.159670523013847969e+02
-1.397894239447126929e-01 3.055120825892345109e-03 1.859896416111217476e-02 1.856205394550895562e+02 5.154446010144255297e+02
-1.547503108892615276e-01 -1.218204045871868011e-03 1.801205358573174792e-02 1.858109314451280909e+02 5.222618504863737598e+02
-1.692500038489282987e-01 -1.270406783744875562e-02 1.770954140854664322e-02 1.893890316459393546e+02 5.179513298240970016e+02
-1.186946903713728685e-01 2.012191971199251903e-02 1.762161495727008684e-02 1.852803206251213908e+02 5.179992175017795262e+02
-1.892211689009320741e-01 -2.004237204536736365e-03 1.758483320799801228e-02 1.883712043019811517e+02 5.188874475805797601e+02
-1.036067842758053720e-01 3.320758910485381576e-03 1.717781428929376214e-02 1.841668811755475588e+02 5.159886295560380631e+02
-1.205295491785512429e-01 -2.388532568015168389e-02 1.695817516423545404e-02 1.850351665439144426e+02 5.186921782879262537e+02
-1.172034843515910724e-01 1.324577328389809142e-02 1.741553586847097851e-02 1.864007191196737665e+02 5.114637194858938187e+02
-3.116758317507558468e-02 -4.115867170878278331e-02 1.625941280421219423e-02 1.848291007539265820e+02 5.187772359358599488e+02
9.660028460397358449e-03 -1.248176064922337791e-02 1.652161388682228671e-02 1.851997805270226820e+02 5.164393447269839044e+02
-1.261291066098325225e-02 -4.617639401210757964e-03 1.591823699274756698e-02 1.873465484925766589e+02 5.177669889269341184e+02
-1.468045266969786877e-01 -3.630511086714075658e-02 1.594728654717075811e-02 1.879176543440904652e+02 5.209366169277304834e+02
-7.466491108542244737e-02 -5.385470695763945603e-02 1.576294191031453115e-02 1.837745159801888235e+02 5.138052680743450082e+02
-1.200469442291305644e-01 -4.238883940249704718e-02 1.566215342650397954e-02 1.823725972378460369e+02 5.268907821540379928e+02
-1.092269311965726603e-01 -1.045764535554079000e-01 1.525832660866287445e-02 1.804222660003175349e+02 5.267014988422662327e+02
-1.593568458301056479e-01 -1.550944610786449684e-01 1.521078865089882382e-02 1.786505712522616136e+02 5.298921530152023252e+02
-4.772125406006372944e-02 -6.850911049179331247e-02 1.495352333637523651e-02 1.846727471667145721e+02 5.245035701660917766e+02
-1.240280294402975880e-01 -2.398452123424217597e-01 1.445345124032509400e-02 1.754648439148652983e+02 5.296498293058891704e+02
-7.934125987590558149e-02 -1.117223054050135722e-01 1.452954200358643269e-02 1.820610905037985106e+02 5.266964494759860145e+02
-5.207197940229228023e-02 -1.643121611510930113e-01 1.413590240404940385e-02 1.816865887870093275e+02 5.306520384029686284e+02
-1.050619792980985734e-01 -1.051079443994653861e-01 1.412972322561840445e-02 1.823791003794249264e+02 5.284877691063306884e+02
-1.037845948300655241e-01 -1.592081839419992040e-01 1.376201378170549550e-02 1.805400283225543774e+02 5.323536024411359904e+02
-6.581269268346826018e-02 -1.560282661115061364e-01 1.392409864114786851e-02 1.773565106274511720e+02 5.232397480474555778e+02
-7.375338476151614697e-02 -1.419780968082599848e-01 1.352621504787205123e-02 1.801071829695125643e+02 5.300072199149871039e+02
-5.276650887222689330e-03 -5.033803780288569063e-02 1.376982065371875827e-02 1.843252599887405552e+02 5.178609563202686559e+02
-8.937880743167798958e-02 -1.744451904225949035e-01 1.347180289386362001e-02 1.767791902415086156e+02 5.285721320389618541e+02
-5.066769391567627762e-02 -1.729130813224998287e-01 1.313772839081596075e-02 1.779665111979194307e+02 5.299103541993890758e+02
-3.781748754874938306e-02 -1.407034966168371759e-01 1.339674544915632655e-02 1.771477259517022844e+02 5.211789063372892770e+02
7.692799031957496710e-03 -1.372605319412988911e-01 1.305912916525736080e-02 1.789693457805653338e+02 5.230784860307053350e+02
-3.201262295054146945e-02 -1.265994803076994357e-01 1.292254937493828200e-02 1.778668033612156023e+02 5.251215035610790665e+02
3.912458556924443970e-02 -8.739552165592394395e-02 1.284025031379428666e-02 1.829531406609260955e+02 5.232728247344525698e+02
8.434143153668392096e-03 -5.554090827909418521e-02 1.283367384556003202e-02 1.838684492380229756e+02 5.177592491255226150e+02
8.647002591719385456e-02 -1.094471765898420712e-01 1.274459535946498995e-02 1.779638214344294624e+02 5.090747109224333826e+02
-3.627887695056427469e-02 -2.352523274525147867e-01 1.244241956637501950e-02 1.740642014170504694e+02 5.170217902871663682e+02
2.967270347622446083e-02 -4.278783966659818055e-02 1.253181447427922923e-02 1.815170807233782000e+02 5.093569147892686715e+02
3.948678698880588554e-03 -1.027021482730585689e-01 1.214517486403289721e-02 1.814510470502497981e+02 5.163240167088537191e+02
3.011243103696234491e-02 -1.915724688001001208e-01 1.196725420902181904e-02 1.759828866601717436e+02 5.182799204211520419e+02
-5.514791480358378732e-03 -7.945125673097583330e-02 1.219610475776493688e-02 1.803614471667614509e+02 5.087954118226609239e+02
1.932809701693050108e-02 -7.310570059708919322e-02 1.207192986454950351e-02 1.825312143666987197e+02 5.053910690915325858e+02
-4.474328912984470649e-03 -2.116015824538508838e-01 1.174410369135439960e-02 1.713556172473632273e+02 5.171380673919152287e+02
2.015364227036730779e-02 -2.271351482020533483e-02 1.181120058886911232e-02 1.871328633885400734e+02 5.070399938246606553e+02
-1.268713095955780086e-03 -1.027274228161432074e-01 1.166359331436488123e-02 1.807268951439783393e+02 5.078829208549984742e+02
1.509291807330088303e-02 -9.029792223848648325e-02 1.138462781894858389e-02 1.785914997221809131e+02 5.142233048917055385e+02
-9.126273200151090864e-03 -1.197735627181559098e-01 1.132891115663549331e-02 1.798709032421463974e+02 5.131593065293616291e+02
-2.684687944246900992e-02 -2.237476546606396166e-01 1.104779770471184946e-02 1.714763417160543497e+02 5.153408008544637369e+02
8.625223841282211867e-03 -5.709088170359284675e-02 1.105535603907569810e-02 1.848109283640363003e+02 5.180059502172732664e+02
2.349010907213191623e-03 -7.805747025258004401e-02 1.103422227894245225e-02 1.840033165887051894e+02 5.113568878835554870e+02
-3.186370261990499608e-02 -1.624127603552179278e-01 1.075839091676054730e-02 1.801081661966518084e+02 5.197503962206130836e+02
1.305605992954067323e-03 -6.915006703125667342e-02 1.077679285891313191e-02 1.852812203688346528e+02 5.135072091626643669e+02
5.476367176564850628e-03 -4.692224183971437090e-02 1.066845172332313817e-02 1.808948443471821008e+02 5.155724335515299117e+02
-2.046217966217082386e-03 -4.648887496856718426e-02 1.061002379066785899e-02 1.827586921520912711e+02 5.130266768151977885e+02
2.330628897946956241e-02 -4.223211928217468492e-02 1.068632159315853654e-02 1.828564017191134781e+02 5.082011259009026958e+02
9.141178811920657246e-03 -2.629941051076263234e-02 1.052167601195822672e-02 1.802383733736400302e+02 5.094220289376080473e+02
3.790684453149580774e-02 -1.164723727551921981e-02 1.038682595873204745e-02 1.830604154865673934e+02 5.104756429558016748e+02
1.437559680428049901e-02 -1.515616646046336231e-02 1.031751848357363895e-02 1.813208676369754073e+02 5.066744279920043823e+02
1.692909539527046037e-02 -1.164640692857950993e-02 1.026026524042499173e-02 1.821461241779924478e+02 5.080640574768172542e+02
4.143886290818978718e-02 -5.756845753634960011e-03 1.023793810280948166e-02 1.782196566538913771e+02 5.087645430307344441e+02
1.482981242285713770e-02 2.007546234562900336e-02 9.941049034154467862e-03 1.782602488365020861e+02 5.091952609622474597e+02
9.255260023712914841e-03 4.089014486855806901e-02 9.911236724708050866e-03 1.808090206720131903e+02 5.118507313890650039e+02
3.819671171454380385e-03 1.708839183175620696e-02 9.970586453739290964e-03 1.805241171810997400e+02 5.044056571765320314e+02
2.745304060331190191e-03 2.723607629173793732e-02 9.730753572191908410e-03 1.799857509450991699e+02 5.083501823588937896e+02
-1.664557243682867824e-03 5.611679874506584481e-02 9.868604918270957108e-03 1.815123788534304481e+02 5.047708022751392036e+02
-4.671708502027943632e-02 9.114036542531694929e-02 9.427573803271430131e-03 1.876867447762409427e+02 5.142796422916973142e+02
-1.757370017403768123e-02 8.672580148720028526e-02 9.604513819792933477e-03 1.856165982287962493e+02 5.112593411656750959e+02
-1.916541810364603624e-02 2.826720029750243862e-02 9.660186470187317326e-03 1.843152998277658412e+02 5.073981284284125763e+02
-1.167926208656928921e-01 1.087950020033355697e-01 9.369379748255380128e-03 1.882373526813625801e+02 5.194062283090889878e+02
-5.147534437013012026e-02 5.451387621359179980e-02 9.154569680184241817e-03 1.869552566525671011e+02 5.213161266184126816e+02
-2.137166271422545269e-02 1.772277972728342546e-02 9.588680412186984664e-03 1.854893882681838591e+02 5.056318781270161935e+02
-9.231458185810833411e-03 1.401037185113740424e-02 9.320037763818688620e-03 1.851089190148821046e+02 5.109280282003269917e+02
-9.781535246428064989e-02 1.108334670770491082e-01 9.069034418108310250e-03 1.954321617874420838e+02 5.238578531714274504e+02
-8.990559859803100295e-02 2.177049026106544702e-02 9.339577688921534351e-03 1.834190385608436316e+02 5.095928806334076171e+02
-1.470432482737613622e-01 1.825525818174095552e-02 9.024149505817610425e-03 1.847799282364861710e+02 5.225937792168468832e+02
-1.426895903310636815e-01 3.269918409055248137e-02 9.237527479091001831e-03 1.808563986724765869e+02 5.152223399885529034e+02
-9.942398179419351112e-02 3.664048439124365647e-02 9.155743597996443203e-03 1.868261174810153022e+02 5.137753507751455118e+02
-3.753144453247495016e-02 2.787264082535880622e-02 8.956254947934654681e-03 1.871293165794562867e+02 5.141263767337724175e+02
-5.590261115343488768e-02 3.569605248743523696e-02 9.099378750737675131e-03 1.845221019929613533e+02 5.094116093741397435e+02
-1.450500141850236124e-01 2.286741295025706763e-02 8.725166509678068325e-03 1.897377244642800349e+02 5.281467510112616992e+02
-2.138699473319721767e-02 3.010868041443710494e-02 8.988747889977104222e-03 1.853102385115726065e+02 5.072418099224165076e+02
-4.571133345876824544e-02 1.917314859501442065e-02 9.145532406284691274e-03 1.888339197106143388e+02 5.035195915796151667e+02
-9.905158364719048036e-02 1.337421781838103903e-02 8.744609695560878401e-03 1.822475943873206177e+02 5.176425242502527908e+02
-7.049285636137302136e-02 4.127180089749664382e-02 8.913339732033948373e-03 1.837434186616804652e+02 5.130428619435463133e+02
-5.491306528318302960e-02 2.373755716581440328e-02 8.766657490083698198e-03 1.871117877677152137e+02 5.146634878603775860e+02
-9.519634058066896165e-02 2.148775467358917529e-02 8.782022986458313044e-03 1.818048868143143011e+02 5.197683187730967802e+02
-2.062726041027123508e-02 -1.162770574693268704e-03 8.883229864424281585e-03 1.831907841417509815e+02 5.126708672899727617e+02
-9.923749444670455777e-03 1.054117369739494478e-02 8.647770211032980089e-03 1.759200224674191304e+02 5.126989896055420104e+02
-1.634966295371482678e-02 -1.238550100423217899e-02 8.681843911243568301e-03 1.821997463790852692e+02 5.156624510424189793e+02
-2.192611842065746164e-02 4.458020245778061244e-04 8.789295053855540607e-03 1.808336095156035128e+02 5.088518307274791255e+02
-7.653273833257066838e-02 2.807377656160802782e-04 8.753232069360848341e-03 1.791712926763840983e+02 5.086779023216723203e+02
-9.697231905623637793e-02 -9.948972738413549427e-03 8.612998593703869235e-03 1.829811224205020324e+02 5.198138079466178851e+02
-2.356444621216396279e-02 -1.669527213683680636e-02 8.824059985929061031e-03 1.787174578929620168e+02 5.103042310884409858e+02
-4.787656974306643554e-02 -7.325213156547790913e-03 8.810656406072869817e-03 1.827621038472041732e+02 5.065283019960466504e+02
-6.772078311833425179e-02 -3.080030856910703514e-03 8.636962599003848023e-03 1.821271771535569712e+02 5.179039966044023231e+02
-2.183735475497446468e-02 -1.229489234430089853e-02 8.464422262800681482e-03 1.770770239834851338e+02 5.202346685724314739e+02
-9.472432364411047245e-02 -7.950555842559419578e-03 8.673848928837503067e-03 1.819428363329391800e+02 5.179759808506121317e+02
-7.180055272602696784e-03 -1.904822121212730937e-02 8.541755632661175018e-03 1.891034259044743067e+02 5.163495493544148758e+02
-8.419025919701250693e-02 -3.701772133111608416e-03 8.670043006357184417e-03 1.811687039366203464e+02 5.112675502489704513e+02
-4.194618803510023752e-02 -3.254054168461427421e-02 8.625771946422238282e-03 1.869485906946426610e+02 5.144581360074938630e+02
-3.168477733285293002e-02 -2.648925225323956866e-03 8.603396784747670625e-03 1.802217776840167573e+02 5.150807194538737122e+02
-1.908946718890169869e-02 -2.255925890488635899e-02 8.625227686012450906e-03 1.864971313237938659e+02 5.132931678112433929e+02
-9.195148571673654458e-02 -3.596804906698890247e-02 8.767994712142755664e-03 1.751707825364517817e+02 5.119266032343269899e+02
-1.296786417769711999e-02 -9.530598103367864116e-03 8.631765653673606140e-03 1.845430482320973340e+02 5.139461377269009290e+02
-4.244047559024410887e-02 1.249175630235459418e-02 8.552640570742424050e-03 1.810252492784184426e+02 5.140171107552353078e+02
-1.597055458862186861e-01 1.936972256869625569e-02 8.521130906158259563e-03 1.840352759445295590e+02 5.306371868775561325e+02
-9.573539046270318140e-03 -1.531648533577105800e-02 8.895076046783597853e-03 1.862581013099560039e+02 5.063158839036125300e+02
-2.388936088457103632e-02 -1.250030613102423409e-02 8.825632735827921085e-03 1.809751563836920241e+02 5.045865938060702547e+02
-7.101261912715456370e-02 -1.880122802504571606e-05 8.121388362268916472e-03 1.982054707544255052e+02 5.140860974737677225e+02
-1.683196157665972637e-02 -1.787718272244816914e-02 8.956478829623536891e-03 1.854854752944162897e+02 5.139620756604230110e+02
-1.640245760660453272e-02 -3.321083008494035010e-02 9.087133834546387567e-03 1.849805043666951292e+02 5.047805637340502471e+02
7.970336179087818967e-03 -3.311810665411943355e-02 8.763003316060863357e-03 1.809340232857146589e+02 5.145001753878996169e+02
5.653885807171370181e-02 -3.293278859238547851e-02 8.923514897664604553e-03 1.831261838059394336e+02 5.144596423898018429e+02
1.186745800265769507e-01 -8.208075387101050613e-02 8.755301764657913433e-03 1.804480823520167405e+02 5.180321354253379695e+02
3.807298163263430485e-02 -2.490345491861268093e-02 8.932969720786733056e-03 1.801545606703897136e+02 5.159928680911715446e+02
1.519006185972080480e-01 -2.424903175078620132e-02 9.018923051358134629e-03 1.853614354788783203e+02 5.134051170008669942e+02
1.139166131196656453e-02 -4.257377549993542586e-03 9.055555824202842982e-03 1.793710998224140383e+02 5.132656676927429089e+02
5.625996791055907359e-02 -2.008103565992251302e-02 8.880972501357249985e-03 1.866365826298355159e+02 5.225620516777345301e+02
8.610809911651656767e-02 -2.812844189937672990e-02 9.347237454317708014e-03 1.826085627386355839e+02 5.051697927541891886e+02
3.273351705448896559e-02 -4.236604744175059140e-02 8.927727060757830943e-03 1.838065622491620559e+02 5.193155946656509059e+02
1.498484044207201195e-02 -1.613210336489495980e-02 9.263837977641631305e-03 1.843873129424305830e+02 5.124085897884942824e+02
1.531300121851191832e-02 -1.806251311248452396e-02 9.360030306401130248e-03 1.844810362325887354e+02 5.043571952764722823e+02
1.324281035619847419e-02 -1.272808027875785980e-02 9.380765469427509995e-03 1.825831586854703232e+02 5.061376990952717279e+02
8.395425686589470804e-03 -3.121107935724555180e-02 9.489862898844935932e-03 1.854727789106505895e+02 5.046804564950174381e+02
-3.357005873109366744e-04 -4.269051866798487249e-02 9.230325801280725093e-03 1.839000264124146895e+02 5.150547895934030294e+02
-2.349171067044101766e-02 -6.903843602762578524e-02 9.827608982056318040e-03 1.812334210851141449e+02 4.969635074835668433e+02
-4.266085678734204273e-02 -1.200070669013162256e-01 9.455759316116901098e-03 1.810432324231341852e+02 5.136020266899049602e+02
-1.196680522983577522e-01 -1.461008051672368635e-01 9.739610185470967685e-03 1.770105442200400603e+02 5.146847835223115908e+02
-9.787797826028127313e-02 -1.176934678794036016e-01 9.537631171206388883e-03 1.800901310769637007e+02 5.174664085379193921e+02
-3.864258973249017765e-02 -4.590295551224463089e-02 9.599229223075341974e-03 1.833469504720538339e+02 5.186150345763078349e+02
-1.867705019133834299e-01 -1.398811518916835972e-01 9.752803327515768839e-03 1.740714111794951577e+02 5.238581960731569325e+02
-1.754021289134873873e-01 -2.547806791877275587e-02 9.454780773507157066e-03 1.729208654923551478e+02 5.329099316640374582e+02
-1.762572587364731602e-01 -3.774650949422560936e-02 9.775080633821282144e-03 1.805807969100412151e+02 5.260455007488592400e+02
-2.003078572202224295e-01 -6.204344865267611558e-03 9.859540558162543933e-03 1.858096087650730794e+02 5.241131202439089520e+02
-2.615461901372675424e-01 -2.509308305127974561e-03 9.860846111926743415e-03 1.806006728800296628e+02 5.269121181122734470e+02
-3.003520708023381669e-01 3.218435272713820235e-03 9.903946307390580281e-03 1.814580765757704057e+02 5.314011526267520367e+02
-2.369912091538503296e-01 -7.187348765942833985e-03 1.006290135310354723e-02 1.841789539483671092e+02 5.230641528124306205e+02
-2.029881248978161190e-01 -4.602150600133734538e-03 1.036202501100941947e-02 1.859615850764344316e+02 5.184532922808612057e+02
-2.238318877540430296e-01 -3.138045019914598166e-02 1.026860016426026784e-02 1.885978732363937240e+02 5.203929170844056671e+02
-3.306590740352889357e-01 -1.435267303728578747e-01 1.063173606963335738e-02 1.763013636190855209e+02 5.184727429625216928e+02
-2.508910340911520986e-01 -1.770774488658916068e-01 1.055175154816537578e-02 1.729937769118448898e+02 5.200270751448617830e+02
-3.395844866171645604e-01 -2.213218176594144160e-01 1.090938516362210432e-02 1.709370215894116427e+02 5.199947921243732480e+02
-3.863437687539912346e-01 -9.717918371684593215e-02 1.093361552300100778e-02 1.805261850377628150e+02 5.158735891207278428e+02
-5.462543165556177360e-01 -4.000897790890686062e-02 1.059680386945459352e-02 1.842005785820855692e+02 5.363389644149125388e+02
-3.199046182645510772e-01 -3.378938751390051648e-02 1.160636194430968333e-02 1.809514445434729737e+02 4.995216975771080001e+02
-4.185746946757133435e-01 -1.814463400563854495e-02 1.142561050243661065e-02 1.803499906059485625e+02 5.083295356450744293e+02
-4.172059923086688382e-01 -1.963035688846887297e-02 1.121197249382845616e-02 1.772492509995773844e+02 5.185988668819268241e+02
-3.895894034856436927e-01 1.908796049235152517e-02 1.195339985582844280e-02 1.735859305537371711e+02 5.048834990692215001e+02
-4.161377608701061770e-01 8.292733873898258667e-02 1.162164287832669583e-02 1.747568214662406376e+02 5.155600395671235674e+02
-3.835967442476381772e-01 1.912380741242651061e-01 1.183918580349551004e-02 1.850036002194814557e+02 5.148696006779994150e+02
-3.624767904259521001e-01 1.708498088781006397e-01 1.216297302023368158e-02 1.802638604632964245e+02 5.078439562855241434e+02
-2.908194763349225553e-01 7.174162278165432949e-02 1.188815467126560360e-02 1.803506274096771449e+02 5.150326302976254738e+02
-4.066602916334556839e-01 1.138146717183247392e-01 1.239792301842667678e-02 1.763118307354703518e+02 5.112461539898408773e+02
-2.952395987208176198e-01 8.171722784992077604e-02 1.234340775502087637e-02 1.788584367810773017e+02 5.107986020356066206e+02
-3.209111248947917328e-01 9.577706002739549973e-02 1.268218650132134362e-02 1.803180368400031455e+02 5.047125432420127709e+02
-3.781295860793948971e-01 2.071862295582440061e-01 1.264175954178355446e-02 1.793294857593161566e+02 5.115434976627442438e+02
-3.921304503037005285e-01 2.502565334294292732e-01 1.284092422522697431e-02 1.814682158611034595e+02 5.108946796260468659e+02
-3.708769009739762423e-01 2.881486412806880670e-01 1.304289652584853659e-02 1.736368635977051156e+02 5.077792814578655225e+02
-3.325593145809704887e-01 3.147982370102784810e-01 1.335287502015829880e-02 1.775676219478659164e+02 5.003511121579626320e+02
-4.000293913220337449e-01 4.222207271780442084e-01 1.335215992041825436e-02 1.796882620568142386e+02 5.108203572879268108e+02
-3.511315591430984040e-01 2.405988292032674447e-01 1.347734655698260876e-02 1.697828157275197043e+02 5.044685091096530982e+02
-4.178605339456245016e-01 4.341420672979314777e-01 1.385739017473885254e-02 1.781672367996770276e+02 5.070720756093058981e+02
-3.065109557328419276e-01 2.621961712171289038e-01 1.404849106154746133e-02 1.723381109053156308e+02 5.022885326640137009e+02
-3.351567705440203770e-01 2.365185106387036607e-01 1.405846412423443145e-02 1.737199123360159376e+02 4.991443642899597535e+02
-3.717155145764454161e-01 3.244184297143574147e-01 1.415761563898833460e-02 1.788788235254695280e+02 5.114994760579608055e+02
-2.233239531883764450e-01 2.363313302493686985e-01 1.428802864980966737e-02 1.744184750619301099e+02 5.046656277722451023e+02
-2.521941818887145081e-01 2.201965169910909959e-01 1.443027384052509091e-02 1.729719898708071355e+02 5.109478293701509415e+02
-2.150001180748110363e-01 2.345419538422484351e-01 1.448555023234554019e-02 1.784820486768382182e+02 5.170219690200727882e+02
-6.068652680847097525e-02 1.305689352081407240e-01 1.462115361028464532e-02 1.742203461878712005e+02 5.161071393625950350e+02
-3.899428510775665435e-02 2.159172419614162619e-01 1.478499632902852481e-02 1.792505655442190289e+02 5.152922397525800307e+02
-1.091059105176201138e-01 1.125365112193437156e-01 1.510107515314908222e-02 1.753230653619363011e+02 5.103245973441720480e+02
-7.969072079755583349e-02 9.878789434240417555e-02 1.540165820263329072e-02 1.732917324421910621e+02 5.093983908063340209e+02
-1.929394628276416557e-01 2.251849701600180109e-01 1.532782013982756340e-02 1.801849752343354680e+02 5.129218548870428549e+02
-2.470294121144711030e-01 3.477848732486886751e-01 1.590487309480663122e-02 1.807061792536173925e+02 5.029236773782846512e+02
-3.811244177735058081e-01 2.503981313218509031e-01 1.589144110269879659e-02 1.720413580281975783e+02 5.094179571111142764e+02
-2.942333761906763545e-01 3.092978254295444263e-01 1.564227913647354279e-02 1.767304254465046256e+02 5.107933208987375338e+02
-3.080936788174175045e-01 1.897454279572131641e-01 1.582367560258244113e-02 1.717072261956421073e+02 5.176525621348461073e+02
-3.220854533435051348e-01 3.997139167854322217e-01 1.621811605435481349e-02 1.774330092715899525e+02 5.186891814148337971e+02
-1.503201781601988182e-02 4.026346425518390615e-01 1.665556986270746997e-02 1.771554425003053552e+02 5.088589924750220916e+02
-1.140470237869800757e-01 3.147518790356291229e-01 1.636657888421414256e-02 1.748526162039161989e+02 5.185622443078301558e+02
-6.284359231227049092e-02 9.716304694782144924e-02 1.680054535201929225e-02 1.697751235577216278e+02 5.185360554729514888e+02
2.142701488615342958e-02 4.646531154426695731e-01 1.674385893279852280e-02 1.797415770529210022e+02 5.210064418295980886e+02
-1.234063519438273610e-01 7.222138241434116201e-01 1.698987783079557168e-02 1.787980208042075674e+02 5.193452334008884463e+02
-1.846265432160953679e-01 3.738967839230825652e-01 1.689885950452683916e-02 1.754073114187867759e+02 5.329913754483169441e+02
-7.363714269213618435e-02 7.588394905184531192e-02 1.739872611598191135e-02 1.724298347388667025e+02 5.287728702278692481e+02
-1.610451251436634604e-02 6.413489740968778552e-01 1.691078112631507618e-02 1.821272505399911381e+02 5.275591469660013217e+02
-4.170849271784944634e-02 9.035920395454695164e-01 1.754089457019061826e-02 1.791741699535537293e+02 5.244458216448335861e+02
-3.311593654292997735e-02 7.161509404954605751e-01 1.704863442840065177e-02 1.772735072796268696e+02 5.352158146784754535e+02
-1.203688403472785579e-01 2.297091710421018951e-01 1.762151111492067657e-02 1.611139563497598317e+02 5.352806734731582310e+02
6.702687304602988894e-02 6.936324420942426849e-01 1.761214326977784614e-02 1.707344649616651395e+02 5.285917153197212883e+02
2.487991445404737212e-02 8.989721078229482298e-01 1.853442595504135523e-02 1.645442455377697684e+02 5.278857344592182699e+02
1.183153464351392216e-02 5.063786468621839232e-01 1.849146603898225993e-02 1.693711617726994234e+02 5.261081718251531356e+02
-2.573914208935446438e-02 6.309348834795204253e-01 1.898362868156057079e-02 1.729927869757910059e+02 5.237467366928237880e+02
-2.921673031804819173e-02 6.332399896875759993e-01 1.901360976703585920e-02 1.739644145212558897e+02 5.262582857716653280e+02
-2.253624536071698742e-02 6.332503329974777939e-01 1.945676137498424801e-02 1.761867222701509945e+02 5.276126690991436590e+02
-1.089705333783164420e-01 5.536219979831467075e-01 1.950027083807728129e-02 1.746614967995633663e+02 5.283718128471427917e+02
-9.633119410387502857e-02 6.275582074724778137e-01 2.003422073183703384e-02 1.773334536500331069e+02 5.250933755760512440e+02
-1.231052828834001828e-01 6.539716400376658356e-01 1.977266307368650070e-02 1.772881761331624944e+02 5.336393603175090448e+02
-3.144884683765520883e-01 4.921167880577487774e-01 1.977882015229793025e-02 1.806846081130927075e+02 5.330604913001408249e+02
-7.309009960702600450e-02 7.427039760576262806e-01 1.987577033083614761e-02 1.755903896337196954e+02 5.344320902400661453e+02
1.629978956256951661e-01 6.708681564525384999e-01 1.946313872207123402e-02 1.599433183152970912e+02 5.520998321288376474e+02
4.947468167009325124e-02 7.250563218734489279e-01 2.007780682757729154e-02 1.799974863033666850e+02 5.436154562387602027e+02
5.338855350941922040e-02 6.267092302819508021e-01 2.055279281934712862e-02 1.734095175656875369e+02 5.382590458293813072e+02
1.116999902580662618e-01 8.049844182082508404e-01 2.057626429045023020e-02 1.809475009423176459e+02 5.342321616070850041e+02
7.006712474073442665e-02 7.312818746309671658e-01 2.106341812095453153e-02 1.763213097832106087e+02 5.343835810819663266e+02
1.414385796165155140e-01 7.315826588702472044e-01 2.078529005968890106e-02 1.796605404333650711e+02 5.443009642530365682e+02
-1.222589927309348234e-01 4.122136828001841113e-01 2.176021464856086468e-02 1.794793603998103890e+02 5.429450832526722479e+02
4.477643173946312116e-02 5.567892508512087835e-01 2.175171455683498276e-02 1.761812813501318544e+02 5.439607379425302724e+02
2.877041127372569895e-01 6.308497998189480649e-01 2.144561017212150839e-02 1.722942726156335311e+02 5.439406347982655916e+02
-1.915230730471019216e-01 5.042786120012638929e-01 2.190403345619274314e-02 1.751990706242069109e+02 5.396481358204894150e+02
-5.655060749256372865e-02 2.823676584553485580e-01 2.201641872532725946e-02 1.793636566454016759e+02 5.457109202525247156e+02
2.395041991631864653e-02 4.489478990850752638e-01 2.333107587768553509e-02 1.741606823543338578e+02 5.399941217625779473e+02
8.264849684683828190e-03 5.983397553753125875e-01 2.308996292792109273e-02 1.690231234119840735e+02 5.458532376186267356e+02
2.287476193818044692e-02 4.636773522346605558e-01 2.331110011445687927e-02 1.713155860767507193e+02 5.439368676693248972e+02
-6.438087825483503057e-03 8.232127859871222197e-01 2.263821153573410475e-02 1.737584807306503194e+02 5.464536825604716341e+02
1.678227061028478573e-01 4.229899226113136845e-01 2.339861845024367171e-02 1.726483352206594191e+02 5.465370748343760852e+02
-3.485294155999023591e-01 4.144317731789417536e-01 2.380573488394101961e-02 1.796336719318584301e+02 5.482153034052006433e+02
-7.329294098662747503e-02 4.958931706097619019e-01 2.397336777809953509e-02 1.744719081603701056e+02 5.481879503613423594e+02
